transaction_id,customer_id,transaction_date,transaction_status,coupon_name,burn_date,branch_id,days_to_burn,join_date,city_id,gender_id,city_name,gender_name,merchant_id,merchant_name
3084,391,2022-08-24,burned,QGG-952,2022-09-03,10,10.0,2022-07-04,16,1,Minya,Male,13,Thomas-Nelson
3085,615,2023-02-20,subscribed,Rhz-933,,10,,2022-12-11,9,2,Tanta,Female,13,Thomas-Nelson
3086,934,2024-01-06,subscribed,qEX-313,,1,,2023-03-27,8,2,El-Mahalla El-Kubra,Female,11,"Smith, Lawson and Hernandez"
3087,85,2023-12-11,subscribed,ZFq-547,,10,,2021-07-29,8,1,El-Mahalla El-Kubra,Male,13,Thomas-Nelson
3088,317,2024-07-03,burned,hIP-568,2024-08-17,9,45.0,2024-02-02,10,1,Asyut,Male,13,Thomas-Nelson
3089,212,2023-12-30,subscribed,EWI-835,,1,,2023-02-08,1,2,Cairo,Female,11,"Smith, Lawson and Hernandez"
3090,515,2023-06-01,subscribed,qSo-057,,1,,2022-08-02,2,1,Alexandria,Male,11,"Smith, Lawson and Hernandez"
3091,384,2023-02-07,subscribed,ydO-544,,10,,2021-10-02,5,2,Port Said,Female,13,Thomas-Nelson
3092,691,2024-05-08,subscribed,KWj-751,,8,,2024-03-19,11,1,Ismailia,Male,20,Griffin-Leblanc
3093,342,2024-06-24,burned,ppB-112,2024-09-17,6,85.0,2023-09-28,5,1,Port Said,Male,15,Butler-Gomez
3094,815,2023-12-03,burned,Ysz-977,2024-01-11,6,39.0,2022-08-10,12,1,Fayyum,Male,15,Butler-Gomez
3095,964,2024-03-31,burned,dtF-802,2024-04-17,9,17.0,2024-01-20,11,2,Ismailia,Female,13,Thomas-Nelson
3096,988,2024-03-03,burned,vNa-032,2024-03-08,4,5.0,2024-02-11,8,1,El-Mahalla El-Kubra,Male,15,Butler-Gomez
3097,844,2022-07-30,subscribed,IAn-965,,8,,2022-04-07,8,2,El-Mahalla El-Kubra,Female,20,Griffin-Leblanc
3098,38,2022-05-16,burned,VMs-330,2022-08-10,4,86.0,2021-10-19,9,2,Tanta,Female,15,Butler-Gomez
3099,511,2023-09-06,subscribed,Nij-270,,2,,2023-01-07,8,2,El-Mahalla El-Kubra,Female,18,Lewis LLC
3100,420,2023-02-23,burned,XCU-003,2023-04-26,8,62.0,2022-09-24,5,2,Port Said,Female,20,Griffin-Leblanc
3101,751,2024-06-19,burned,adH-028,2024-07-02,7,13.0,2023-10-01,19,1,Qena,Male,7,Berry-Anderson
3102,169,2023-08-29,burned,JhD-404,2023-08-30,4,1.0,2022-03-21,5,1,Port Said,Male,15,Butler-Gomez
3103,965,2024-01-10,subscribed,vcP-718,,9,,2021-10-01,12,1,Fayyum,Male,13,Thomas-Nelson
3104,909,2024-05-26,burned,Xaj-953,2024-07-21,9,56.0,2023-10-10,10,2,Asyut,Female,13,Thomas-Nelson
3105,343,2024-06-12,burned,cHX-739,2024-07-02,8,20.0,2023-01-02,1,1,Cairo,Male,20,Griffin-Leblanc
3106,826,2023-09-12,burned,eLI-899,2023-11-09,1,58.0,2023-05-03,1,2,Cairo,Female,11,"Smith, Lawson and Hernandez"
3107,306,2024-01-17,subscribed,Jfq-029,,7,,2023-08-05,15,1,Aswan,Male,7,Berry-Anderson
3108,542,2024-05-19,burned,WPJ-939,2024-08-02,5,75.0,2024-05-14,8,1,El-Mahalla El-Kubra,Male,9,"Campbell, Shaffer and Martinez"
3109,702,2024-04-27,burned,fwd-002,2024-05-25,7,28.0,2024-03-14,4,2,Shubra El-Kheima,Female,7,Berry-Anderson
3110,869,2024-07-07,subscribed,ppP-470,,9,,2024-05-11,8,2,El-Mahalla El-Kubra,Female,13,Thomas-Nelson
3111,537,2022-08-25,subscribed,SqI-624,,2,,2022-08-21,3,1,Giza,Male,18,Lewis LLC
3112,112,2023-01-05,burned,Kbu-045,2023-02-17,4,43.0,2022-02-22,5,1,Port Said,Male,15,Butler-Gomez
3113,411,2023-06-21,burned,fjx-982,2023-07-14,4,23.0,2022-07-22,17,2,Damanhur,Female,15,Butler-Gomez
3114,947,2023-03-25,burned,rjo-745,2023-05-24,2,60.0,2022-04-14,20,1,Sohag,Male,18,Lewis LLC
3115,206,2023-07-05,subscribed,qVc-720,,3,,2021-08-13,9,1,Tanta,Male,8,Medina-Foster
3116,185,2024-06-07,subscribed,rPx-681,,8,,2023-04-30,6,2,Suez,Female,20,Griffin-Leblanc
3117,382,2024-06-19,subscribed,alw-845,,9,,2024-03-12,5,1,Port Said,Male,13,Thomas-Nelson
3118,496,2022-09-27,burned,sIT-682,2022-12-16,6,80.0,2022-07-24,5,2,Port Said,Female,15,Butler-Gomez
3119,379,2023-12-23,subscribed,bfm-702,,10,,2023-10-09,12,1,Fayyum,Male,13,Thomas-Nelson
3120,47,2024-05-24,burned,Qbv-185,2024-07-24,2,61.0,2023-12-05,14,2,Damietta,Female,18,Lewis LLC
3121,886,2023-07-01,subscribed,GVJ-589,,2,,2021-12-12,8,2,El-Mahalla El-Kubra,Female,18,Lewis LLC
3122,740,2023-07-03,subscribed,auW-207,,7,,2022-08-01,19,2,Qena,Female,7,Berry-Anderson
3123,551,2023-11-16,subscribed,djd-442,,8,,2022-09-10,6,1,Suez,Male,20,Griffin-Leblanc
3124,528,2022-07-16,burned,Rhg-059,2022-08-14,8,29.0,2021-09-12,4,2,Shubra El-Kheima,Female,20,Griffin-Leblanc
3125,504,2024-02-29,burned,mPd-070,2024-05-01,6,62.0,2022-03-12,10,2,Asyut,Female,15,Butler-Gomez
3126,22,2024-03-26,burned,KTo-239,2024-04-19,10,24.0,2024-01-06,16,1,Minya,Male,13,Thomas-Nelson
3127,213,2024-05-06,burned,dsc-800,2024-06-27,8,52.0,2024-04-16,11,2,Ismailia,Female,20,Griffin-Leblanc
3128,310,2024-03-20,subscribed,VBc-683,,1,,2024-01-14,17,2,Damanhur,Female,11,"Smith, Lawson and Hernandez"
3129,661,2024-01-08,burned,xEV-323,2024-01-17,9,9.0,2021-08-29,7,1,Mansoura,Male,13,Thomas-Nelson
3130,968,2022-05-31,subscribed,LMp-622,,1,,2021-08-10,16,1,Minya,Male,11,"Smith, Lawson and Hernandez"
3131,753,2024-02-12,burned,OUh-938,2024-03-18,3,35.0,2023-11-22,5,1,Port Said,Male,8,Medina-Foster
3132,272,2024-02-11,burned,fPs-170,2024-03-18,9,36.0,2023-08-17,6,2,Suez,Female,13,Thomas-Nelson
3133,571,2023-08-18,subscribed,wYa-220,,5,,2022-04-23,16,1,Minya,Male,9,"Campbell, Shaffer and Martinez"
3134,799,2024-06-25,subscribed,aYW-380,,9,,2023-10-29,6,2,Suez,Female,13,Thomas-Nelson
3135,938,2023-03-10,burned,CMB-623,2023-04-21,9,42.0,2022-10-17,12,2,Fayyum,Female,13,Thomas-Nelson
3136,202,2023-12-10,burned,Vht-193,2024-01-02,6,23.0,2021-09-10,19,2,Qena,Female,15,Butler-Gomez
3137,32,2024-02-29,subscribed,dKk-029,,1,,2023-11-30,9,1,Tanta,Male,11,"Smith, Lawson and Hernandez"
3138,443,2024-04-23,subscribed,rbj-932,,10,,2023-01-23,4,1,Shubra El-Kheima,Male,13,Thomas-Nelson
3139,162,2022-12-22,subscribed,Czt-392,,7,,2022-06-13,17,2,Damanhur,Female,7,Berry-Anderson
3140,767,2024-04-14,subscribed,xHV-195,,6,,2023-12-02,18,2,Beni Suef,Female,15,Butler-Gomez
3141,254,2024-04-29,subscribed,LUo-632,,9,,2023-12-27,9,1,Tanta,Male,13,Thomas-Nelson
3142,521,2024-04-15,burned,Gdk-546,2024-04-25,7,10.0,2022-10-05,16,2,Minya,Female,7,Berry-Anderson
3143,977,2023-12-15,burned,Apv-321,2024-03-01,4,77.0,2022-05-20,14,1,Damietta,Male,15,Butler-Gomez
3144,651,2022-01-04,burned,rei-675,2022-02-04,7,31.0,2021-11-03,5,1,Port Said,Male,7,Berry-Anderson
3145,480,2023-02-03,burned,eVR-926,2023-03-14,2,39.0,2022-09-11,14,2,Damietta,Female,18,Lewis LLC
3146,10,2024-01-11,subscribed,yRt-472,,6,,2023-08-19,4,2,Shubra El-Kheima,Female,15,Butler-Gomez
3147,726,2024-07-11,subscribed,qcK-721,,6,,2024-07-08,17,1,Damanhur,Male,15,Butler-Gomez
3148,505,2022-07-13,subscribed,ERn-478,,2,,2021-11-05,12,1,Fayyum,Male,18,Lewis LLC
3149,785,2024-01-06,burned,jlI-160,2024-03-03,4,57.0,2023-09-23,6,1,Suez,Male,15,Butler-Gomez
3150,836,2023-02-26,subscribed,ZSI-383,,8,,2021-09-16,6,2,Suez,Female,20,Griffin-Leblanc
3151,560,2023-02-27,subscribed,COu-162,,8,,2023-01-29,3,2,Giza,Female,20,Griffin-Leblanc
3152,436,2023-11-29,burned,xMy-360,2023-12-04,8,5.0,2023-10-06,17,2,Damanhur,Female,20,Griffin-Leblanc
3153,111,2024-04-25,burned,SIe-869,2024-05-07,8,12.0,2024-03-11,1,1,Cairo,Male,20,Griffin-Leblanc
3154,153,2024-05-30,burned,yxu-335,2024-07-03,1,34.0,2024-03-30,5,1,Port Said,Male,11,"Smith, Lawson and Hernandez"
3155,635,2022-06-06,subscribed,huj-607,,2,,2021-10-30,19,1,Qena,Male,18,Lewis LLC
3156,917,2024-06-08,subscribed,ddv-452,,4,,2024-03-29,6,1,Suez,Male,15,Butler-Gomez
3157,869,2024-07-10,burned,HRE-837,2024-08-04,9,25.0,2024-05-11,8,2,El-Mahalla El-Kubra,Female,13,Thomas-Nelson
3158,102,2024-06-29,burned,Rts-286,2024-08-13,3,45.0,2024-06-16,12,1,Fayyum,Male,8,Medina-Foster
3159,753,2024-04-01,subscribed,Xps-063,,6,,2023-11-22,5,1,Port Said,Male,15,Butler-Gomez
3160,833,2023-05-14,burned,aZw-127,2023-07-21,7,68.0,2022-06-19,11,1,Ismailia,Male,7,Berry-Anderson
3161,191,2024-06-15,subscribed,mlx-777,,8,,2024-03-06,16,1,Minya,Male,20,Griffin-Leblanc
3162,729,2024-06-01,burned,IRn-204,2024-08-29,7,89.0,2024-04-20,8,1,El-Mahalla El-Kubra,Male,7,Berry-Anderson
3163,563,2023-12-28,burned,fTo-439,2024-02-26,3,60.0,2021-12-21,18,2,Beni Suef,Female,8,Medina-Foster
3164,804,2023-10-16,burned,nPw-485,2024-01-08,6,84.0,2022-10-16,15,1,Aswan,Male,15,Butler-Gomez
3165,81,2022-02-24,subscribed,rHC-913,,5,,2021-12-14,8,2,El-Mahalla El-Kubra,Female,9,"Campbell, Shaffer and Martinez"
3166,489,2022-10-15,subscribed,RAL-308,,10,,2022-06-07,4,2,Shubra El-Kheima,Female,13,Thomas-Nelson
3167,895,2024-03-13,burned,BMy-038,2024-04-13,4,31.0,2021-11-25,15,1,Aswan,Male,15,Butler-Gomez
3168,88,2023-06-03,subscribed,URO-583,,1,,2021-09-29,1,2,Cairo,Female,11,"Smith, Lawson and Hernandez"
3169,194,2024-05-14,burned,Psm-672,2024-08-06,7,84.0,2023-06-09,9,2,Tanta,Female,7,Berry-Anderson
3170,104,2023-05-12,burned,Uvd-727,2023-06-14,8,33.0,2022-01-05,3,1,Giza,Male,20,Griffin-Leblanc
3171,783,2023-09-04,subscribed,BwY-344,,2,,2023-04-01,2,2,Alexandria,Female,18,Lewis LLC
3172,96,2023-08-03,subscribed,Xfl-414,,7,,2022-08-13,12,1,Fayyum,Male,7,Berry-Anderson
3173,423,2024-06-19,subscribed,xhi-626,,6,,2024-06-11,1,1,Cairo,Male,15,Butler-Gomez
3174,891,2022-07-09,subscribed,clx-022,,5,,2022-03-11,15,2,Aswan,Female,9,"Campbell, Shaffer and Martinez"
3175,198,2024-05-06,burned,rSM-407,2024-05-23,4,17.0,2022-11-23,20,1,Sohag,Male,15,Butler-Gomez
3176,1,2022-02-14,subscribed,nrL-913,,2,,2022-01-08,7,1,Mansoura,Male,18,Lewis LLC
3177,407,2024-03-22,subscribed,gBz-945,,10,,2023-06-03,4,1,Shubra El-Kheima,Male,13,Thomas-Nelson
3178,378,2024-01-11,burned,ArX-656,2024-03-28,6,77.0,2023-03-06,3,1,Giza,Male,15,Butler-Gomez
3179,167,2024-01-12,burned,hGH-433,2024-03-09,5,57.0,2022-04-21,3,1,Giza,Male,9,"Campbell, Shaffer and Martinez"
3180,509,2024-02-20,burned,Ghx-119,2024-03-20,2,29.0,2023-06-26,14,1,Damietta,Male,18,Lewis LLC
3181,638,2023-10-02,burned,MJP-861,2023-10-28,10,26.0,2023-02-08,4,2,Shubra El-Kheima,Female,13,Thomas-Nelson
3182,313,2024-07-13,subscribed,Lfc-042,,7,,2024-06-12,9,1,Tanta,Male,7,Berry-Anderson
3183,593,2023-10-10,subscribed,lHE-482,,6,,2023-08-22,14,2,Damietta,Female,15,Butler-Gomez
3184,418,2023-11-21,burned,OBP-194,2023-12-31,9,40.0,2022-06-08,19,1,Qena,Male,13,Thomas-Nelson
3185,763,2023-08-07,burned,Ccn-119,2023-09-04,10,28.0,2023-01-04,10,2,Asyut,Female,13,Thomas-Nelson
3186,681,2024-06-30,subscribed,iYC-583,,5,,2024-06-24,17,1,Damanhur,Male,9,"Campbell, Shaffer and Martinez"
3187,477,2024-05-29,subscribed,MHH-092,,9,,2024-01-27,12,2,Fayyum,Female,13,Thomas-Nelson
3188,73,2023-05-10,subscribed,fLD-442,,9,,2022-11-04,9,2,Tanta,Female,13,Thomas-Nelson
3189,141,2024-04-26,subscribed,QOI-344,,1,,2023-05-07,11,1,Ismailia,Male,11,"Smith, Lawson and Hernandez"
3190,582,2022-08-25,subscribed,VVq-895,,5,,2021-12-12,18,1,Beni Suef,Male,9,"Campbell, Shaffer and Martinez"
3191,262,2021-10-28,burned,Efh-842,2022-01-02,9,66.0,2021-08-16,8,2,El-Mahalla El-Kubra,Female,13,Thomas-Nelson
3192,340,2023-05-31,burned,nLU-832,2023-06-30,7,30.0,2022-12-16,15,1,Aswan,Male,7,Berry-Anderson
3193,308,2024-02-08,burned,lJj-860,2024-02-10,6,2.0,2024-02-04,10,2,Asyut,Female,15,Butler-Gomez
3194,245,2024-01-26,burned,Lqa-102,2024-01-31,6,5.0,2022-05-01,3,1,Giza,Male,15,Butler-Gomez
3195,515,2022-11-25,subscribed,fmv-800,,7,,2022-08-02,2,1,Alexandria,Male,7,Berry-Anderson
3196,337,2023-04-24,burned,MxG-339,2023-06-30,1,67.0,2022-06-23,20,1,Sohag,Male,11,"Smith, Lawson and Hernandez"
3197,575,2024-06-15,subscribed,cea-288,,4,,2021-10-07,16,1,Minya,Male,15,Butler-Gomez
3198,561,2024-06-09,subscribed,ZdY-973,,1,,2024-01-22,19,1,Qena,Male,11,"Smith, Lawson and Hernandez"
3199,76,2023-09-06,subscribed,Zpd-676,,6,,2022-10-28,1,2,Cairo,Female,15,Butler-Gomez
3200,880,2024-02-09,subscribed,vyR-551,,4,,2022-11-25,13,2,Zagazig,Female,15,Butler-Gomez
3201,175,2024-05-08,subscribed,NqH-828,,1,,2023-10-18,5,2,Port Said,Female,11,"Smith, Lawson and Hernandez"
3202,109,2023-02-14,subscribed,zLP-679,,9,,2022-12-18,14,1,Damietta,Male,13,Thomas-Nelson
3203,183,2024-07-01,subscribed,mnh-222,,4,,2024-06-27,11,2,Ismailia,Female,15,Butler-Gomez
3204,192,2023-10-19,burned,yjl-198,2023-12-20,6,62.0,2021-12-04,16,2,Minya,Female,15,Butler-Gomez
3205,65,2022-12-09,subscribed,ZAG-764,,7,,2021-12-08,8,1,El-Mahalla El-Kubra,Male,7,Berry-Anderson
3206,849,2024-07-09,burned,qKX-411,2024-10-05,8,88.0,2024-04-09,9,1,Tanta,Male,20,Griffin-Leblanc
3207,963,2023-01-19,burned,QQJ-171,2023-01-27,9,8.0,2022-11-26,8,2,El-Mahalla El-Kubra,Female,13,Thomas-Nelson
3208,474,2024-01-06,subscribed,tVK-918,,9,,2022-05-27,12,1,Fayyum,Male,13,Thomas-Nelson
3209,783,2024-03-11,subscribed,Owk-307,,8,,2023-04-01,2,2,Alexandria,Female,20,Griffin-Leblanc
3210,100,2024-05-28,burned,Xjr-368,2024-07-07,10,40.0,2022-11-09,5,2,Port Said,Female,13,Thomas-Nelson
3211,544,2024-01-26,burned,eQN-424,2024-04-16,3,81.0,2023-12-30,7,1,Mansoura,Male,8,Medina-Foster
3212,864,2023-03-16,burned,KvQ-480,2023-06-10,2,86.0,2022-06-04,12,1,Fayyum,Male,18,Lewis LLC
3213,128,2022-04-02,burned,WdC-649,2022-05-17,5,45.0,2021-12-28,15,2,Aswan,Female,9,"Campbell, Shaffer and Martinez"
3214,452,2024-06-19,subscribed,aRm-587,,1,,2024-06-07,3,2,Giza,Female,11,"Smith, Lawson and Hernandez"
3215,914,2024-01-11,subscribed,QNA-934,,3,,2022-12-09,20,2,Sohag,Female,8,Medina-Foster
3216,369,2022-06-05,subscribed,Hhd-444,,1,,2021-10-01,15,1,Aswan,Male,11,"Smith, Lawson and Hernandez"
3217,851,2022-08-23,burned,uqb-912,2022-10-02,3,40.0,2022-07-20,9,2,Tanta,Female,8,Medina-Foster
3218,43,2023-10-26,subscribed,qUm-453,,4,,2021-09-10,12,2,Fayyum,Female,15,Butler-Gomez
3219,884,2024-05-05,burned,Aej-810,2024-05-28,7,23.0,2024-01-18,8,1,El-Mahalla El-Kubra,Male,7,Berry-Anderson
3220,419,2023-09-25,subscribed,sfX-638,,5,,2023-06-22,11,1,Ismailia,Male,9,"Campbell, Shaffer and Martinez"
3221,488,2024-05-13,burned,nLp-159,2024-05-30,5,17.0,2023-08-21,20,2,Sohag,Female,9,"Campbell, Shaffer and Martinez"
3222,78,2023-07-14,subscribed,DhV-131,,1,,2022-12-01,9,2,Tanta,Female,11,"Smith, Lawson and Hernandez"
3223,826,2023-07-25,subscribed,OHA-555,,8,,2023-05-03,1,2,Cairo,Female,20,Griffin-Leblanc
3224,801,2023-12-07,burned,Rks-840,2024-01-14,4,38.0,2022-03-09,20,1,Sohag,Male,15,Butler-Gomez
3225,270,2023-10-22,burned,oTW-720,2023-11-01,10,10.0,2022-05-22,14,2,Damietta,Female,13,Thomas-Nelson
3226,674,2024-06-28,burned,xGL-197,2024-06-30,5,2.0,2023-10-21,15,2,Aswan,Female,9,"Campbell, Shaffer and Martinez"
3227,701,2024-06-25,burned,XtC-596,2024-08-22,2,58.0,2023-01-11,8,2,El-Mahalla El-Kubra,Female,18,Lewis LLC
3228,759,2023-10-10,burned,DQa-777,2024-01-02,1,84.0,2021-12-18,17,1,Damanhur,Male,11,"Smith, Lawson and Hernandez"
3229,900,2022-06-29,subscribed,XBl-398,,9,,2022-03-02,19,1,Qena,Male,13,Thomas-Nelson
3230,728,2023-06-12,burned,OlJ-267,2023-06-24,2,12.0,2021-07-18,1,2,Cairo,Female,18,Lewis LLC
3231,315,2024-03-28,subscribed,erT-556,,6,,2021-08-16,16,2,Minya,Female,15,Butler-Gomez
3232,925,2023-11-21,subscribed,FUv-578,,1,,2023-08-14,10,1,Asyut,Male,11,"Smith, Lawson and Hernandez"
3233,851,2023-05-27,subscribed,THO-617,,1,,2022-07-20,9,2,Tanta,Female,11,"Smith, Lawson and Hernandez"
3234,902,2023-07-31,subscribed,FBX-266,,9,,2023-01-29,19,1,Qena,Male,13,Thomas-Nelson
3235,889,2024-06-20,subscribed,awv-699,,4,,2024-05-04,6,1,Suez,Male,15,Butler-Gomez
3236,993,2023-07-10,burned,fyj-123,2023-07-19,9,9.0,2022-06-11,10,1,Asyut,Male,13,Thomas-Nelson
3237,945,2024-01-22,burned,LwQ-909,2024-04-02,5,71.0,2022-04-01,11,1,Ismailia,Male,9,"Campbell, Shaffer and Martinez"
3238,168,2024-01-02,subscribed,PlO-058,,7,,2023-12-25,17,1,Damanhur,Male,7,Berry-Anderson
3239,339,2024-07-04,subscribed,Zad-216,,1,,2024-06-26,6,1,Suez,Male,11,"Smith, Lawson and Hernandez"
3240,193,2023-02-16,burned,fHM-175,2023-03-05,6,17.0,2022-09-21,1,1,Cairo,Male,15,Butler-Gomez
3241,453,2022-03-04,burned,CWt-750,2022-03-12,8,8.0,2022-01-30,17,2,Damanhur,Female,20,Griffin-Leblanc
3242,283,2024-03-27,subscribed,qkR-801,,1,,2024-01-08,4,2,Shubra El-Kheima,Female,11,"Smith, Lawson and Hernandez"
3243,336,2024-07-12,burned,YHJ-119,2024-09-05,9,55.0,2024-07-09,17,1,Damanhur,Male,13,Thomas-Nelson
3244,390,2024-01-13,burned,omU-593,2024-03-13,3,60.0,2021-12-12,12,1,Fayyum,Male,8,Medina-Foster
3245,1000,2024-04-27,burned,tws-922,2024-07-03,1,67.0,2024-04-08,2,2,Alexandria,Female,11,"Smith, Lawson and Hernandez"
3246,525,2023-07-10,subscribed,osC-808,,1,,2023-02-28,17,2,Damanhur,Female,11,"Smith, Lawson and Hernandez"
3247,240,2023-11-20,burned,eoF-555,2024-01-17,6,58.0,2021-08-20,8,1,El-Mahalla El-Kubra,Male,15,Butler-Gomez
3248,832,2023-08-30,subscribed,NdM-563,,6,,2023-03-02,13,1,Zagazig,Male,15,Butler-Gomez
3249,958,2023-01-01,subscribed,asz-793,,1,,2022-06-23,13,2,Zagazig,Female,11,"Smith, Lawson and Hernandez"
3250,483,2023-09-07,subscribed,Dxt-145,,3,,2021-07-25,15,1,Aswan,Male,8,Medina-Foster
3251,659,2024-06-08,subscribed,Txp-311,,7,,2023-02-12,11,2,Ismailia,Female,7,Berry-Anderson
3252,716,2023-10-13,subscribed,xjm-103,,10,,2021-10-18,14,1,Damietta,Male,13,Thomas-Nelson
3253,592,2024-05-16,burned,mTt-957,2024-06-06,3,21.0,2024-01-24,13,2,Zagazig,Female,8,Medina-Foster
3254,891,2022-09-28,subscribed,eVa-170,,3,,2022-03-11,15,2,Aswan,Female,8,Medina-Foster
3255,555,2024-05-27,subscribed,Qac-036,,3,,2024-02-09,15,2,Aswan,Female,8,Medina-Foster
3256,458,2024-07-14,subscribed,faJ-745,,7,,2023-06-11,17,2,Damanhur,Female,7,Berry-Anderson
3257,89,2022-07-17,burned,aeI-552,2022-09-12,4,57.0,2022-01-19,5,2,Port Said,Female,15,Butler-Gomez
3258,660,2024-05-16,burned,Evh-199,2024-07-31,4,76.0,2024-03-29,19,1,Qena,Male,15,Butler-Gomez
3259,95,2024-07-10,burned,PiX-275,2024-09-16,3,68.0,2024-07-09,8,1,El-Mahalla El-Kubra,Male,8,Medina-Foster
3260,452,2024-07-10,burned,BGb-848,2024-08-08,10,29.0,2024-06-07,3,2,Giza,Female,13,Thomas-Nelson
3261,428,2023-08-13,burned,UAM-729,2023-10-09,9,57.0,2023-03-17,12,1,Fayyum,Male,13,Thomas-Nelson
3262,151,2023-03-22,burned,Xfq-867,2023-06-15,2,85.0,2022-12-11,8,2,El-Mahalla El-Kubra,Female,18,Lewis LLC
3263,514,2023-12-14,burned,QGm-658,2024-02-08,4,56.0,2022-01-02,18,2,Beni Suef,Female,15,Butler-Gomez
3264,376,2024-01-24,subscribed,ajk-280,,8,,2022-01-12,7,2,Mansoura,Female,20,Griffin-Leblanc
3265,22,2024-04-28,subscribed,RnC-407,,6,,2024-01-06,16,1,Minya,Male,15,Butler-Gomez
3266,883,2023-07-30,burned,Whf-950,2023-08-07,7,8.0,2022-02-13,8,1,El-Mahalla El-Kubra,Male,7,Berry-Anderson
3267,313,2024-06-27,subscribed,suL-696,,7,,2024-06-12,9,1,Tanta,Male,7,Berry-Anderson
3268,997,2022-10-25,subscribed,Akm-042,,2,,2022-07-07,20,2,Sohag,Female,18,Lewis LLC
3269,840,2023-12-25,burned,WBj-165,2024-03-04,4,70.0,2023-02-26,10,2,Asyut,Female,15,Butler-Gomez
3270,519,2022-06-25,subscribed,PBd-778,,10,,2021-08-09,19,2,Qena,Female,13,Thomas-Nelson
3271,206,2022-03-25,subscribed,NmU-114,,10,,2021-08-13,9,1,Tanta,Male,13,Thomas-Nelson
3272,952,2023-10-27,burned,KgE-016,2023-10-29,6,2.0,2023-10-25,6,1,Suez,Male,15,Butler-Gomez
3273,375,2023-10-03,subscribed,AVK-019,,3,,2023-01-25,16,2,Minya,Female,8,Medina-Foster
3274,451,2023-11-23,burned,KpH-085,2024-02-03,9,72.0,2023-08-19,9,2,Tanta,Female,13,Thomas-Nelson
3275,626,2023-08-18,burned,jVf-253,2023-08-22,4,4.0,2021-08-28,5,1,Port Said,Male,15,Butler-Gomez
3276,784,2024-05-21,subscribed,RPn-156,,10,,2022-08-29,13,2,Zagazig,Female,13,Thomas-Nelson
3277,595,2024-03-29,subscribed,GDP-709,,2,,2023-08-23,6,1,Suez,Male,18,Lewis LLC
3278,179,2023-11-25,subscribed,Aau-669,,6,,2023-11-09,2,1,Alexandria,Male,15,Butler-Gomez
3279,210,2023-10-09,burned,lVM-544,2023-10-28,1,19.0,2023-10-01,18,1,Beni Suef,Male,11,"Smith, Lawson and Hernandez"
3280,500,2024-04-28,burned,HvC-113,2024-05-30,6,32.0,2024-02-28,18,1,Beni Suef,Male,15,Butler-Gomez
3281,464,2024-03-08,burned,iUU-543,2024-05-01,10,54.0,2024-01-26,3,1,Giza,Male,13,Thomas-Nelson
3282,840,2024-05-15,subscribed,YMt-705,,1,,2023-02-26,10,2,Asyut,Female,11,"Smith, Lawson and Hernandez"
3283,124,2023-10-28,subscribed,VkN-207,,8,,2023-09-12,4,2,Shubra El-Kheima,Female,20,Griffin-Leblanc
3284,993,2023-06-01,burned,dvD-836,2023-07-22,5,51.0,2022-06-11,10,1,Asyut,Male,9,"Campbell, Shaffer and Martinez"
3285,113,2023-04-25,subscribed,RYi-537,,6,,2022-05-22,14,2,Damietta,Female,15,Butler-Gomez
3286,12,2023-05-15,subscribed,HaF-496,,2,,2023-03-03,3,1,Giza,Male,18,Lewis LLC
3287,126,2024-07-14,burned,Wcj-126,2024-08-02,2,19.0,2024-06-28,7,2,Mansoura,Female,18,Lewis LLC
3288,565,2023-10-27,burned,itk-086,2023-12-08,9,42.0,2022-06-08,9,1,Tanta,Male,13,Thomas-Nelson
3289,331,2023-11-15,subscribed,sOW-446,,3,,2022-10-06,19,1,Qena,Male,8,Medina-Foster
3290,901,2023-04-09,burned,twW-099,2023-05-08,6,29.0,2021-09-01,7,2,Mansoura,Female,15,Butler-Gomez
3291,283,2024-04-03,subscribed,iTN-408,,10,,2024-01-08,4,2,Shubra El-Kheima,Female,13,Thomas-Nelson
3292,140,2024-05-27,burned,LPq-825,2024-06-16,5,20.0,2022-08-08,20,1,Sohag,Male,9,"Campbell, Shaffer and Martinez"
3293,401,2022-04-19,burned,uDS-120,2022-05-27,4,38.0,2021-10-24,20,2,Sohag,Female,15,Butler-Gomez
3294,902,2023-02-05,burned,qPM-488,2023-04-24,10,78.0,2023-01-29,19,1,Qena,Male,13,Thomas-Nelson
3295,97,2024-07-05,subscribed,GTz-999,,2,,2024-05-18,2,1,Alexandria,Male,18,Lewis LLC
3296,517,2024-07-11,subscribed,QLx-892,,8,,2024-06-23,5,2,Port Said,Female,20,Griffin-Leblanc
3297,569,2024-03-26,burned,ndQ-310,2024-03-31,10,5.0,2023-07-23,1,1,Cairo,Male,13,Thomas-Nelson
3298,924,2024-03-30,burned,loS-711,2024-04-15,7,16.0,2023-04-27,5,1,Port Said,Male,7,Berry-Anderson
3299,846,2024-02-18,burned,CDM-277,2024-03-08,2,19.0,2023-10-17,20,1,Sohag,Male,18,Lewis LLC
3300,69,2024-01-11,subscribed,eTR-160,,6,,2023-11-02,13,1,Zagazig,Male,15,Butler-Gomez
3301,118,2023-03-20,burned,ofU-784,2023-05-22,8,63.0,2021-11-08,10,1,Asyut,Male,20,Griffin-Leblanc
3302,888,2024-06-17,burned,LmO-926,2024-07-12,7,25.0,2024-06-07,19,1,Qena,Male,7,Berry-Anderson
